39.870833,0.328611,4.07,779
39.603333,-37.990556,6.49,780
39.890833,-11.872222,4.84,781
40.171250,27.060833,5.30,782
40.065417,6.111944,6.25,783
40.051250,-9.453056,5.78,784
40.761667,55.105833,5.77,785
40.010417,-30.633889,6.52,786
40.748750,53.526111,5.84,787
40.562083,40.193889,4.91,788
39.950000,-42.891667,4.75,789
40.307917,-0.695833,5.71,790
41.207083,67.824722,5.95,791
40.757917,48.265556,6.48,792
40.591667,20.011667,5.69,793
40.166667,-39.855556,4.11,794
40.451250,-3.213333,6.05,795
40.391667,-14.549444,5.98,796
40.620417,10.741667,6.30,797
39.882083,-64.281944,6.55,798
41.050000,49.228333,4.12,799
41.021667,44.296944,5.43,800
40.862917,27.707222,4.66,801
40.165000,-54.550000,5.21,802
40.963333,25.638056,6.35,803
40.825000,3.235833,3.47,804
40.527500,-38.383889,6.01,805
39.897500,-68.266944,4.11,806
40.535417,-46.524444,6.10,807
41.079583,17.763889,6.46,808
41.137083,15.311667,5.77,809
40.639583,-50.800278,5.41,810
41.030833,-13.858611,4.25,811
41.240000,12.445833,5.18,812
41.235417,10.114167,4.27,813
40.834583,-40.527500,6.36,814
42.231250,69.634167,6.18,815
41.337083,4.711667,6.03,816
41.085417,-32.525000,6.22,817
41.275833,-18.572500,4.47,818
41.742917,35.983611,6.25,819
41.764583,35.555000,6.30,820
41.044583,-52.570556,6.15,821
41.318750,-46.287222,6.85,822
40.860833,-66.714444,6.26,823
41.977083,29.247222,4.51,824
42.378333,57.084167,6.25,825
41.688333,-21.639722,6.49,826
41.796667,-22.485556,6.47,827
42.133750,18.283611,5.82,828
42.994583,68.888611,5.80,829
42.191250,25.188056,5.86,830
42.362917,37.326111,6.45,831
41.983333,-12.460556,6.90,832
41.364583,-63.704444,5.74,833
42.674167,55.895556,3.76,834
41.890417,-35.550833,6.51,835
42.322917,17.464167,5.22,836
41.385833,-67.616667,4.84,837
42.495833,27.260556,3.63,838
42.939583,58.314722,6.45,839
42.646250,38.318611,4.23,840
42.272500,-32.405833,4.46,841
42.923750,46.841944,5.88,842
42.878333,35.059722,4.53,843
42.462500,-24.560278,6.14,844
42.475833,-27.941667,5.39,845
43.216667,52.997778,6.36,846
42.873333,15.081944,5.49,847
42.561667,-35.843611,5.92,848
43.338333,48.569444,6.26,849
42.759583,-21.004167,4.75,850
42.668333,-35.676111,5.47,851
42.256250,-62.806667,5.26,852
42.699583,-39.931667,6.36,853
43.564583,52.762500,3.95,854
43.427500,38.337500,5.33,855
43.298750,16.483333,6.31,856
